"FilingID","Other Products and Services","Business Name"
1923952,"COMPREHENSIVE FINANCIAL PLANNING, BILL PAYMENT AND BOOKKEEPING SERVICES",""
1951188,"TAX PREPARATION",""
1934648,"LIFE, PROPERTY, AND CASUALTY INSURANCE SALES",""
1933108,"INSURANCE AND ANNUITY PRODUCTS AND SERVICES OFFERED THROUGH MORRIE W. REIFF AS AN INDIVIDUAL OR AS A REG. REP. OF M.S. HOWELLS & CO., FINRA MEMBER.","OFFERED THROUGH MORRIE W. REIFF AS AN INDIVIDUAL AGENT OR AS A REG. REP. OF M.S. HOWELLS & CO., FINRA MEMBER."
1933328,"ADVISORY CLIENTS MAY ALSO BE OFFERED INSURANCE OR PRODUCTS THAT GENERATE A COMMISSION UNDER A BROKER/DEALER RELATIONSHIP","INVICITA CAPITAL, LLC"
1954100,"CERTAIN INVESTMENT ADVISOR REPRESENTATIVES OF THE RIA ALSO SERVE AS REGISTERED REPRESENTATIVES OF A BROKER-DEALER AND/OR SERVE AS LICENSED AGENTS TO SELL INSURANCE PRODUCTS.",""
1952148,"DURING THE WEALTH MANAGEMENT PROCESS, AT TIMES AN ANNUITY OR LIFE AND HEALTH INSURANCE IS THE BEST SOLUTION FOR THE CLIENT TO SOLVE THAT PARTICULAR PROBLEM ENABLING THEM TO REACH THEIR STATED WEALTH MANAGEMENT AND FINANCIAL GOALS.","RICKY GRUNDEN FINANCIAL SERVICES"
1947265,"IN ADDITION TO ADVISORY SERVICES, OUR FIRM PROVIDES FARM MANAGEMENT FOR OUR UNDERLYING INVESTMENTS.",""
1961214,"TAX COMPLIANCE, AUDIT ASSISTANCE, ACCOUNTING, TAX PREPARATION",""
1961273,"IMPLEMENTATIONS OF COMMISSIONABLE INSURANCE RECOMMENDATIONS","SANDBOX FINANCIAL OR INDIVIDUAL NAME/CAPACITY"
1943040,"THE FIRM HAS CLIENTS THAT RECEIVE BILL PAYING SERVICES.",""
1958801,"INSURANCE PRODUCTS",""
1955364,"IMPLEMENTATION OF INSURANCE RECOMMENDATIONS TAX PREPARATION SERVICES","INDIVIDUAL CAPACITY"
1941139,"WHEN IMPLEMENTING FINANCIAL PLANS, RR'S MAY OFFER NON-FEE INSURANCE PRODUCTS AND SECURITIES RELATED PRODUCTS AND SERVICES THRU THEIR BROKER-DEALER, APW CAPITAL INC., AND/OR CRUMP.",""
1954416,"MANY OF THE ADVISORS ARE ALSO LICENSED INSURANCE AGENTS AND/OR SECURITIES REGISTERED REPRESENTATIVES.","THE SERVICES ARE PROVIDED UNDER DIFFERENT NAMES AND VARY PER ADVISOR. ALL ADVISERS DECLARE THIS ON THEIR ADV PART 2B, U4 & OBA."
1941373,"WINDWARD WEALTH STRATEGIES, INC. PROVIDES FINANCIAL PLANNING SERVICES.",""
1919090,"WE ALSO PREPARE TAX RETURNS AND PROVIDE PAYROLL SUPPORT FOR A SELECT GROUP OF INDIVIDUALS AND BUSINESSES.",""
1956565,"ADVISORS ARE REGISTERED REPRESENTATIVES OF OSAIC WEALTH, INC, AN UNAFFILIATED BROKER-DEALER.  IN ADDITION, DAVID ALLISON IS LICENSED TO SELL INSURANCE PRODUCTS, AND MAY OFFER THEM TO ADVISORY CLIENTS, IF SUITABLE.",""
1951734,"SOME REPRESENTATIVES OF DOUGLASS INVESTMENT GROUP ARE ALSO LICENSED INDEPENDENT INSURANCE AGENTS AND MAY OFFER INSURANCE PRODUCTS TO CLIENTS.",""
1919166,"OUTSIDE INSURANCE, SELLING AND SERVICING FIXED INSURANCE PRODUCTS SUCH AS TERM LIFE INSURANCE, DISABILITY INSURANCE, LONG TERM CARE INSURANCE, CRITICAL ILLNESS INSURANCE AND EXECUTIVE COMPENSATION BENEFITS THROUGH VARIOUS CARRIERS",""
1952099,"REGISTERED REPRESENTATIVES OFFER INSURANCE",""
1925191,"FINANCIAL PLANNING",""
1954439,"LEGAL ADVICE AND COUNSEL TAX COMPLIANCE SERVICES LIFE INSURANCE / FIXED ANNUITIES / LONG-TERM CARE INSURANCE","LAW OFFICES OF SEAN G. TODD, P.C. IMPLEMENTATION OF INSURANCE CONDUCTED IN INDIVIDUAL CAPACITY."
1953911,"PROVIDE INSURANCE SERVICES",""
1961280,"MUTUAL FUNDS, VARIABLE LIFE AND ANNUITIES, EQUITY SECURITIES (INCLUDING PRIVATE EQUITY), REITS, LIMITED PARTNERSHIPS, WARRANTS, CORPORATE DEBT SECURITIES, COMMERCIAL PAPER, CDS, MUNICIPAL SECURITIES, US GOVT SECURITIES, AND MORTGAGE BROKERAGE SERVICES.",""
1951715,"OUR INVESTMENT ADVISOR REPRESENTATIVES ARE ALSO REGISTERED REPRESENTATIVES AND OFFER SECURITIES THROUGH UNITED PLANNERS.  MANY OF THE REPRESENTATIVES OF THE FIRM ARE LICENSED INSURANCE AGENTS OFFERING LIFE, HEALTH, DISABILITY INSURANCE PRODUCTS.","SECURITIES AND INSURANCE SALES ARE DONE THROUGH UNITED PLANNERS FINANCIAL SERVICES OF AMERICA, WHICH IS AN UNAFFILIATED COMPANY."
1948643,"APPROPRIATELY LICENSED AND APPOINTED ASSOCIATES OF THE FIRM (INCLUDING FIRM MANAGEMENT) MAY OFFER CLIENTS INSURANCE COVERAGE/ANNUITY PRODUCTS FROM UNAFFILIATED CARRIERS.","N/A"
1959072,"CERTAIN  REPRESENTATIVES MAY OFFER OR SELL FIXED LIFE INSURANCE OR ANNUITY PRODUCTS IN CONNECTION WITH THEIR ROLES AS LICENSED INSURANCE PROFESSIONALS.",""
1924390,"ECIO OFFERS NON-INVESTMENT ADVISORY SERVICES. SPECIFICALLY, THROUGH THE MYECIO.COM MANAGEMENT PORTAL, ECIO HELPS COMPANIES (INCLUDING OTHER REGISTERED INVESTMENT ADVISERS) INCREASE ENGAGEMENT BY OFFERING COLLABORATION TOOLS.",""
1955653,"MOSAIC FINANCIAL GROUP, LLC PROVIDES TAX AND BOOKKEEPING SERVICES.",""
1959789,"ARA PROVIDES REAL ESTATE CONSULTING SERVICES AND INDEPENDENT FIDUCIARY SERVICES.",""
1958406,"INSURANCE PRODUCTS LIKE, LIFE INSURANCE, DISABILITY, LTC INSURANCE, AND ANNUITIES","V. SCOTT SONNIER AND INSURANCE MANAGEMENT SERVICES OF AMERICA LLC."
1962227,"IMPLEMENTATION OF COMMISSIONABLE SECURITIES AND INSURANCE PRODUCTS","INDIVIDUAL CAPACITY/PURSHE KAPLAN STERLING INVESTMENTS"
1939532,"THE FIRM PERMITS CERTAIN OF ITS EMPLOYEES, IN THEIR INDIVIDUAL CAPACITIES AS INSURANCE AGENTS AND REGISTERED REPRESENTATIVES OF A BROKER-DEALER, TO SELL INSURANCE AND SECURITIES PRODUCTS TO ADVISORY AND PLANNING CLIENTS.",""
1954530,"CONSULTING SERVICES",""
1954673,"TAX PLANNING",""
1952088,"INSURANCE SERVICES -THROUGH CALLAN CAPITAL INSURANCE SERVICES, THE FIRM MAY PROVIDE LIFE, ACCIDENT AND HEALTH AND LONG-TERM CARE INSURANCE PRODUCTS.","CALLAN CAPITAL, LLC DBA CALLAN CAPITAL INSURANCE SERVICES"
1953943,"OUR AFFILIATE, FOCUS RISK SOLUTIONS, MAKES REFERRALS TO LICENSED INSURANCE BROKERS WHO ADVISE CLIENTS REGARDING INSURANCE MATTERS AND ALSO PLACE POLICIES ON CLIENTS' BEHALF WITH INSURANCE CARRIERS.",""
1950438,"TAX PREPARATION",""
1930596,"BEFINE FINANCIAL WELLNESS APP TAKES BEHAVIORAL FINANCE APPROACH TO HELP ADDRESS AREAS INCL EMERGENCY FUNDS, DEBT MGMT, PROTECTION (INSURANCE COVRG), RETIREMENT READINESS; NO INVESTMENT OR SECURITIES ADVICE IS PROVIDED. SEE ADV2A FOR MORE INFO.",""
1958256,"ANNUITIES, LIFE INSURANCE",""
1949838,"INSURANCE PRODUCTS","WOLFF WIESE MAGANA LLC DBA WWM FINANCIAL INSURANCE SOLUTIONS LLC"
1956831,"INDIVIDUAL: LIFE INSURANCE, LONG TERM CARE INSURANCE, DISABLITY INSURANCE AND FIXED ANNUITIES.  I DO NOT ENGAGE IN THIS BUSINESS UNDER A DIFFERENT NAME.",""
1932061,"WELCH & FORBES PROVIDES INVESTMENT MANAGEMENT AND SUPERVISORY SERVICES ON A DISCRETIONARY AND NON-DISCRETIONARY BASIS, AS WELL AS PERSONAL TRUST AND FIDUCIARY SERVICES, ESTATE PLANNING AND ADMINISTRATION, FINANCIAL PLANNING, AND TAX AND CUSTODIAL SERVICES.",""
1961056,"BOK FINANCIAL SECURITIES, INC. IS A REGISTERED MUNICIPAL ADVISER AND PROVIDES FINANCIAL ADVICE TO MUNICIPALITIES REGARDING THE INVESTMENT OF BOND PROCEEDS. BOK FINANCIAL SECURITIES, INC. IS ALSO REGISTERED AS AN INSURANCE AGENCY IN VARIOUS STATES.","BOK FINANCIAL SECURITIES; BOSC INSURANCE SERVICES"
1963726,"FIXED LIFE INSURANCE PRODUCTS, FIXED ANNUITIES, HEALTH INSURANCE, LTC","N/A"
1935045,"FINANCIAL MANAGEMENT INC. IS LICENSED TO SELL INSURANCE PRODUCTS IN THE STATE OF ARKANSAS.",""
1953660,"MICHAEL RIZZOLO PROVIDES OUTSOURCED CFO AND BUSINESS TRANSACTION CONSULTING FOR CLIENTS AND NON-CLIENTS. THESE CONSULTING ENGAGEMENTS MAY REQUIRE SIGNIFICANT EXPENDITURES OF TIME AND REPRESENT A POTENTIAL CONFLICT OF INTEREST OF CLIENTS OF FCC.",""
1926415,"CERTAIN PROFESSIONALS ASSOCIATED WITH THE FIRM ARE ALSO LICENSED INSURANCE AGENTS.",""
1954938,"FIXED ANNUITIES AND LIFE INSURANCE","INMAN INSURANCE SERVICES LLC"
1947149,"IMPLEMENTATION OF INSURANCE RECOMMENDATIONS","INDIVIDUAL NAME/CAPACITY"
1937206,"BUSINESS ADVISORY/CONSULTING SERVICES INSURANCE PRODUCTS - FIXED FEES, NON COMMISSION","N/A"
1961507,"IMPLEMENTATION OF INSURANCE SALES AND COMMISSIONABLE SECURITIES.","INSURANCE SALES ARE IMPLEMENTED THROUGH THE INDIVIDUAL AND COMMISSIONABLE SECURITIES THROUGH LEIGH BALDWIN & CO., LLC"
1946662,"PERSONAL FINANCIAL PLANNING",""
1961496,"LICENSED INSURANCE AGENTS OFFER PRODUCTS AND SERVICES VIA UNAFFILIATED INSURANCE AGENCIES.",""
1961516,"ONLINE CASH MANAGEMENT SERVICES",""
1961304,"TAX PREPARATION AND INSURANCE PRODUCTS",""
1961555,"INSURANCE SALES","CASI FORS"
1961975,"FINANCIAL PLANNING",""
1936418,"TAX PREPARATION SERVICES, FINANCIAL PLANNING SERVICES",""
1962133,"NO NEW INFORMATION",""
1959999,"WE OFFER INSURANCE PRODUCTS THROUGH OUR RELATIONSHIP WITH PRIVATE CLIENT SERVICES. SOME REPS MAY ALSO BE REPS OF A BROKER DEALER.",""
1963770,"INSURANCE PRODUCTS","INSURANCE AGENCY BY AIRE"
1963362,"TAX CONSULTING SERVICES","RIGDEN TAX STRATEGIES"
1949302,"BROKERAGE SERVICES","BROKERAGE SERVICES AT PLANMEMBER SECURITIES CORPORATION"
1962148,"RELATED PERSONS MAY BE LICENSED TO SELL PRODUCTS AS REGISTERED REPRESENTATIVES WITH A BROKER-DEALER. RELATED PERSONS MAY ALSO BE LICENSED TO SELL PRODUCTS AS INSURANCE AGENTS.",""
1957636,"REACT PROVIDES BACKOFFICE SUPPORT",""
1949548,"INSURANCE PRODUCTS",""
1954178,"WE ARE A REGISTERED MUNICIPAL ADVISER AND PROVIDE FINANCIAL ADVISORY SERVICE TO LOCAL MUNICIPALITIES ON DEBT ISSUANCE.",""
1928062,"INSURANCE PRODUCTS MAY BE SOLD BY INVESTMENT ADVISOR REPRESENTATIVES.",""
1925460,"LIFE INSURANCE AND LONG TERM CARE INSURANCE THROUGH AFFILIATED INSURANCE COMPANIES","EDUCATORS LIFETIME SOLUTIONS (ELS) EFS ADVISORS LLC"
1962040,"AARON LINDBERG IS ALSO A LICENSED INDEPENDENT INSURANCE AGENT AND MAY OFFER INSURANCE PRODUCTS TO CLIENTS.",""
1958936,"SOME CAPSTONE PERSONNEL ARE LICENSED INSURANCE AGENTS AND THEREFORE MAY SELL INSURANCE TO AN ADVISORY CLIENT.",""
1941733,"LIFE INSURANCE, ALTERNATIVE INVESTMENTS, OIL & GAS EXPLORATION, MANAGED FUTURES, EQUIPMENT LEASING AND FINANCING; NON-TRADED REITS, ANNUITIES.",""
1942318,"INSURANCE AND ANNUITY PRODUCTS",""
1946027,"WE ARE A DUAL REGISTRANT AND OFFER CLIENTS THE ABILITY TO HAVE A SEPARATE BROKERAGE ACCOUNT AND SUBSCRIBE TO BROKERAGE SERVICES OFFERED BY THE FIRM.",""
1945497,"IN ADDITION TO INVESTMENT ADVICE, CAPITAL PLANNING LLC MAY PROVIDE PERSONAL/BUSINESS CONSULTING AND FAMILY LEGACY PLANNING SERVICES AS CLIENT NEEDS DICTATE, WHICH MAY INCLUDE ADVICE ON ISOLATED AREAS OF CONCERN FOR NON-SECURITIES RELATED MATTERS.",""
1954961,"INSURANCE PRODUCTS","INDIVIDUAL CAPACITY"
1955637,"AS DETAILED IN THE FIRM'S DISCLOSURE BROCHURE, CERTAIN FIRM EMPLOYEES MAY OFFER INSURANCE PRODUCTS TO ADVISORY CLIENTS IN THEIR INDIVIDUAL CAPACITIES AS INSURANCE AGENTS OF VARIOUS INSURANCE COMPANIES.",""
1959763,"IMPLEMENTATION OF INSURANCE SALES AND COMMISSIONABLE SECURITIES.","INSURANCE SALES ARE IMPLEMENTED THROUGH THE INDIVIDUAL AND COMMISSIONABLE SECURITIES THROUGH CADARET, GRANT, & CO., INC."
1951896,"THROUGH OUR WHOLLY OWNED SUBSIDIARY, ETF STORE FINANCIAL SERVICES LLC, WE MAY PROVIDE VARIOUS INSURANCE SOLUTIONS TO OUR CLIENTS.","ETF STORE FINANCIAL SERVICES LLC"
1955180,"CAREER COACHING, ACCOUNTING SERVICES, TAX PREPARATION SERVICES",""
1949464,"CONSULTING SERVICES",""
1940929,"INSURANCE AND INVESTMENT PRODUCT SALES.",""
1951729,"INSURANCE & FEE BASED ANNUITIES; TAX PREPARATION SERVICES",""
1952563,"INSURANCE SERVICES",""
1949720,"INSURANCE PRODUCTS (E.G. INDEX UNIVERSAL LIFE INSURANCE, ANNUITIES, TERM INSURANCE) AND PUBLIC SPEAKING (E.G. KEYNOTE, EDUCATIONAL SEMINARS) AND TAX REFERRAL (E.G. REFERRAL TO TAX SPECIALIST TO EVALUATE APPROPRIATE STRATEGY, ASSIST CLIENT TO GATHER DATA)","PUBLIC SPEAKING OFFERED THRU AFFILIATED CO, THE ECONOLOGICS INSTITUTE, LLC. TAX REFERRAL THRU ECONOLOGICS TAX SOLUTIONS, LLC."
1958160,"LIFE INSURANCE SALES AND SERVICE",""
1965118,"INSURANCE AND INVESTMENT PRODUCTS PLAN YOUR FEDERAL RETIREMENT ROUTE TO RETIREMENT BOOK AND PROGRAM SALES","PLAN YOUR FEDERAL RETIREMENT AND FERS ROUTE TO RETIREMENT"
1939619,"BAER WEALTH MANAGEMENT ALSO OFFERS INSURANCE PRODUCTS AND SERVICES TO ITS CLIENTS.",""
1946228,"PALISADES HUDSON HAS SOLICITED MEMBERSHIP INTERESTS IN PRIVATE EQUITY FUNDS TO QUALIFIED PURCHASERS AS DEFINED BY THE INVESTMENT COMPANY ACT, SECTION 3(C)(7).",""
1965334,"ACCESS TO OUR MODEL HUB WHICH HOUSES INVESTMENT MODELS FROM 3RD PARTY MANAGERS AND SUPPLEMENTAL RESEARCH.",""
1965663,"TWO ADVISORY REPRESENTATIVES ARE ALSO LICENSED TO SELL INSURANCE AND PROVIDE ADVICE ON INSURANCE. ADVICE MAY ALSO INCLUDE PRECIOUS METALS.",""
1943971,"BROKERAGE AND INSURANCE PRODUCTS AND SERVICES",""
1965698,"BAER WEALTH MANAGEMENT ALSO OFFERS INSURANCE PRODUCTS AND SERVICES TO ITS CLIENTS.",""
1938486,"(I)SERVICES TO NON-US AFFILIATES: CENTRAL DEALING; TREASURY OPERATIONS;  GLOBAL DISTRIBUTOR FOR LUXEMBOURG REGISTERED FUNDS;AND MARKET NON-AFFILIATE FUND MANAGEMENT CAPABILITIES.(II) SERVICES TO AFFILIATES: PRODUCT DEVELOPMENT, IT & VENDOR MANAGEMENT.",""
1969680,"SBG ALSO OFFERS BROKERAGE SERVICES AND INSURANCE PRODUCTS.",""
1945939,"AS REFERENCED IN ITEMS 5(E) AND (G), WE OFFER, TO CERTAIN ADVISORY CLIENTS, ADDITIONAL CONSULTING SERVICES RELATED TO LAND CONSERVATION STRATEGY.",""
1971025,"LIFE INSURANCE PRODUCTS",""
1953902,"CERTAIN INVESTMENT ADVISOR REPRESENTATIVES OFFER INSURANCE PRODUCTS, BUSINESS SUCCESSION PLANNING, TAX PREPARATION, TAX PLANNING, DIVORCE PLANNING, OR ESTATE PLANNING.","SEE SCHEDULE D"
1955184,"SOME FIRM REPRESENTATIVES MAY SELL INSURANCE PRODUCTS.",""
1953445,"PATHVIEW WEALTH ADVISORS ALSO PROVIDES TAX PREPARATION SERVICES TO INVESTMENT ADVISORY CLIENTS. WE ALSO PROVIDE SEPARATE HOURLY PLANNING AND CONSULTATION SERVICES TO INVESTMENT ADVISORY CLIENTS.",""
1953555,"FIXED LIFA INSURANCE AND FIXED ANNUITY",""
1958477,"INSURANCE PRODUCTS AND SERVICES",""
1937445,"FAMILY OFFICE ADMINISTRATION SERVICES, BUSINESS CONSULTING, LIFESTYLE MANAGEMENT, RISK MANAGEMENT, AND FAMILY AND LEGACY PLANNING AND EDUCATION.",""
1942083,"INSURANCE PRODUCTS SOLD BY INVESTMENT ADVISOR REPRESENTATIVES.",""
1963631,"INSURANCE PRODUCTS",""
1961703,"RICHARD MOREY MAY ALSO OFFER INSURANCE SERVICES TO CLIENTS.  ADDITIONALLY, JEFF WARREN OFFERS PRIVATE REITS THROUGH HIS AFFILIATION AS A REGISTERED REPRESENTATIVE OF A BROKER/DEALER (CROWN CAPITAL).","INSURANCE SERVICES OFFERED UNDER SAME NAME."
1969264,"FIXED, VARIABLE, DISABILITY, HEALTH, LONG TERM CARE, PROPERTY, CASUALTY, AND LIFE INSURANCE PRODUCTS",""
1971041,"TAX RETURN PREPARATION",""
1966557,"WE MAY PROVIDE INCOME TAX AND GIFT TAX PREPARATION AND CONSULTING, AND BOOK KEEPING TO OUR CLIENTS AS WELL.",""
1955981,"CERTAIN FIRM REPRESENTATIVES  MAY SELL INSURANCE PRODUCTS IN THEIR SEPARATE CAPACITIES AS LICENSED INSURANCE AGENTS.",""
1972616,"NO-LOAD OPEN-ENDED MUTUAL FUNDS, EXCHANGE-TRADED FUNDS (ETFS), PUBLICLY-TRADED REAL ESTATE INVESTMENT TRUSTS (REITS), STOCKS, PREFERRED STOCKS, BONDS, AND CERTIFICATES OF DEPOSIT (CDS), INSURANCE PRODUCTS.",""
1972747,"IMPLEMENTATION OF INSURANCE RECOMMENDATIONS","NYE FINANCIAL GROUP, INC. AND EAN AGENCY, LLC"
1972810,"INSURANCE PRODUCTS AND REGISTERED REPRESENTATIVE OF A BROKER DEALER",""
1965915,"IMPLEMENTATIONS OF INSURANCE RECOMMENDATIONS AND REFERRAL OF COMMISSIONABLE SECURITIES","INDIVIDUAL CAPACITY OF ADVISORY PERSONS"
1951820,"IMPLEMENTATION OF INSURANCE SALES AND COMMISSIONABLE SECURITIES.","INSURANCE IMPLEMENTED THRU THE INDIVIDUAL; COMMISSIONABLE SECURITIES THRU PURSHE KAPLAN STERLING INVESTMENTS, INC."
1936848,"FINANCIAL & ESTATE PLANNING SERVICES, TAX PREPARATION & PLANNING SERVICES, BUSINESS SUCCESSION PLANNING SERVICES, EMPLOYER-SPONSORED RETIREMENT PLAN SERVICES",""
1966040,"FINANCIAL & ESTATE PLANNING SERVICES, TAX PREPARATION & PLANNING SERVICES, BUSINESS SUCCESSION PLANNING SERVICES, EMPLOYER-SPONSORED RETIREMENT PLAN SERVICES",""
1959578,"WE OFFER COMMISSION BASED PRODUCTS THROUGH OUR AFFILIATED BROKER DEALER FIRM.",""
1944390,"ISS SELLS SERVICES RELATED TO THE MECHANICS OF PROXY VOTING AND CERTAIN THIRD PARTY SERVICES SUCH AS SECURITIES CLASS ACTION SERVICES.",""
1959573,"THE FIRM IS ALSO A REGISTERED BROKER DEALER, AND IN THIS CAPACITY WILL SELL PRODUCTS AND MAY EARN A COMMISSION OR MARKUP. IN ITS CAPACITY AS AN INSURANCE AGENCY THE FIRM WILL ALSO OFFER INSURANCE PRODUCTS.",""
1971444,"INSURANCE SALES AND SERVICE",""
1964293,"RFE MANAGEMENT CORP. ALSO PROVIDES SERVICES TO PORTFOLIO COMPANIES, FOR A FEE, AS DETAILED IN MANAGEMENT SERVICES AGREEMENTS. FOR ADDITIONAL INFORMATION REGARDING THESE ARRANGEMENTS, PLEASE SEE THE MISCELLANEOUS SECTION OF SCHEDULE D.",""
1958631,"INSURANCE PRODUCTS",""
1935316,"ADMINISTRATIVE AND CONSULTING SERVICES",""
1940081,"PERSONAL TRUSTEE SERVICES, BILL PAY, AND TAX PREP FILING ASSISTANCE",""
1952797,"INVESTMENTS IN REAL ESTATE.",""
1954815,"CRAFT ASSET MANAGEMENT AND ITS INVESTMENT ADVISOR REPRESENTATIVES ARE LICENSED TO SELL INSURANCE PRODUCTS TO THEIR CLIENTS.",""
1959159,"OUR PERSONNEL SELL AMERICAN TRUST THIRD PARTY ADMINISTRATION SERVICES.","AMERICAN TRUST"
1972558,"WE OFFER TAX PLANNING SERVICES TO OUR CLIENTS.",""
1939970,"ITEM 6 B. (3) FIRM IS ALSO A BROKER DEALER AND INSURANCE AGENCY AND MAY OFFER SECURITIES OR INSURANCE PRODUCTS TO ADVISORY CLIENTS.",""
1926638,"TAX PREPARATION SERVICES",""
1965273,"NONE. ALL PRODUCTS AND SERVICES ARE DESCRIBED IN SECTION 6.B.(2).",""
1960147,"INTERESTS IN MUTUAL FUNDS, GROUP TRUSTS, PRIVATE FUNDS, COLLECTIVE INVESTMENT TRUSTS, AND UCITS FUNDS SPONSORED AND MANAGED BY THE REGISTRANT.",""
1968470,"PROVIDES ASSET/LIABILITY MANAGEMENT CONSULTING SERVICES FOR BANK CLIENTS, ALM VALIDATION, AND STRATEGIC PLANNING SERVICES.",""
1926693,"INSURANCE PRODUCTS & SERVICES",""
1952793,"IN OUR ROLE AS A REGISTERED BROKER-DEALER AND/OR LICENSED INSURANCE AGENCY, OUR REPRESENTATIVES/AGENTS MAY OFFER/SELL SECURITIES AND/OR INSURANCE PRODUCTS.",""
1944533,"BROKER DEALER AS A PLACEMENT AGENT FOR ALTERNATIVE INVESTMENTS TO INSTITUTIONAL PROSPECTS",""
1942914,"IMPLEMENTATIONS OF INSURANCE SALES AND COMMISSIONABLE SECURITIES, AND TAX PREPARATION SERVICES.","INSURANCE SALES ARE IMPLEMENTED THROUGH THE INDIVIDUAL, COMMISSIONABLE SECURITIES THRU PCS; & TAX SERVICES THROUGH OUR FIRM."
1958470,"LIFE, DISABILITY, AND LONG TERM CARE INSURANCE",""
1966752,"ALSO, A BROKER FOR LIFE INSURANCE AND CAN SELL LIFE, DISABILITY, AND LONG-TERM CARE INSURANCE.",""
1969664,"INSURANCE",""
1940651,"IN ADDITION TO PROVIDING INVESTMENT ADVISORY SERVICES TO ITS CLIENTS, REGISTRANT ALSO PROVIDES CERTAIN ADMINISTRATIVE AND OTHER SERVICES TO ITS REGISTERED INVESTMENT COMPANY CLIENTS.",""
1971073,"IN OUR ROLE AS A REGISTERED BROKER-DEALER AND/OR LICENSED INSURANCE AGENCY, OUR REPRESENTATIVES/AGENTS MAY OFFER/SELL SECURITIES AND/OR INSURANCE PRODUCTS.",""
1966674,"PRIVATE FUNDS AND INVESTMENT ADVISORY SERVICES OF ADVISORY AFFILIATES",""
1969682,"ON LIMITED OCCASIONS, PROPERLY LICENSED REPRESENTATIVES MAY ASSIST CLIENTS IN THE SELECTION/ACQUISITION OF TERM LIFE OR LONG TERM CARE INSURANCE.",""
1959058,"GREYSTAR AND ITS AFFILIATES PRIMARILY PROVIDE SERVICES IN THE RESIDENTIAL AND INDUSTRIAL REAL ESTATE BUSINESS. IN ADDITION TO INVESTMENT MANAGEMENT, GREYSTAR AFFILIATES PROVIDE PROPERTY MANAGEMENT SERVICES AND DEVELOPMENT AND CONSTRUCTION SERVICES.",""
1960317,"TAX PREPARATION, CONSULTING, AND PLANNING SERVICES THROUGH MANAGED TAX SERVICES, LLC., WHOLLY OWNED BY COZAD ASSET MANAGEMENT, INC.","MANAGED TAX SERVICES, LLC"
1970522,"THE FIRM ALSO PROVIDES INVESTMENT BANKING CORPORATE ADVISORY SERVICES TO CLIENTS.",""
1972099,"INSURANCE PRODUCTS. OFF-CENTER DIGITAL ACCESS FUND LLC.",""
1972826,"INSURANCE PRODUCTS",""
1937020,"ON MAY 16, 2014 FINRA GRANTED BCI SECURITIES MEMBERSHIP TO OPERATE AS A SECURITIES BROKER DEALER. HOWEVER, BCI SECURITIES, INC. STARTED COMMERCIAL OPERATIONS IN MARCH 2016. BCI SECURITIES COMMENCED INVESTMENT ADVISORY ACTIVITIES IN AUGUST 23, 2017.",""
1932227,"STRUCTURED ASSESSMENT METHOD REPORTS; DISCOUNTED INVESTMENT MANAGEMENT INSURANCE PREMIUMS THROUGH WTW'S FINEX TEAM; MIX CONFERENCES FOR ASSET MANAGERS. SEE TWIS' BROCHURE FOR DETAILS.",""
1946408,"INSURANCE PRODUCTS",""
1946730,"INSURANCE AND ANNUITY PRODUCTS","MERIDIAN INSURANCE, LLC"
1954898,"TAYLOR ADVISORS ALSO PROVIDES BALANCE SHEET MANAGEMENT CONSULTING SERVICES, INCLUDING LIQUIDITY POLICY DEVELOPMENT; FUNDING STRATEGIES; DEPOSIT PRICING STRATEGIES; BALANCE SHEET STRATEGY RECOMMENDATIONS; ASSET LIABILITY MANAGEMENT CONSULTING SERVICES.",""
1958733,"THIRD PARTY ADMINISTRATION SERVICES THROUGH GOLDEN K PLAN, INC., A SISTER COMPANY","GOLDEN K PLANS, INC."
1945648,"LIFE INSURANCE, LTC AND DISABILITY, FIXED ANNUITIES","EVERGREEN WEALTH"
1938833,"THE REGISTRANT MAY PROVIDE LIMITED CONSULTATION SERVICES TO ITS INVESTMENT MANAGEMENT CLIENTS ON INVESTMENT AND NON-INVESTMENT RELATED MATTERS, SUCH AS ESTATE PLANNING, TAX PLANNING, INSURANCE. ETC.",""
1931609,"INSURANCE PRODUCER LICENSED TO SELL INSURANCE PRODUCTS (SUCH AS LIFE AND DISABILITY) IN VARIOUS STATES. ALTHOUGH FREESTONE CAPITAL MANAGEMENT, LLC IS LICENSED, WE DO NOT CURRENTLY SELL INSURANCE PRODUCTS.",""
1951988,"FINANCIAL PLANNING FINANCIAL CONSULTING",""
1971639,"INSURANCE PRODUCTS",""
1962754,"SOME ADVISORY AND FINANCIAL PLANNING CLIENTS MAY ELECT TO ACQUIRE CERTAIN INSURANCE COVERAGE VIA OUR AFFILIATE.","ALPHACORE INSURANCE SERVICES, LLC"
1931217,"TAX PREPARATION SERVICES. ENTITY FORMATION",""
1968598,"BROKER DEALER BUSINESS INCLUDING BUT NOT LIMITED TO STOCKS, BONDS, MUTUAL FUNDS, EXCHANGE TRADES FUNDS/NOTES, VARIABLE ANNUITIES, REITS, BDC, OPTIONS.",""
