"FilingID","Individual Name","Firm or Organization Name","CRD Number","Effective Date","Termination Date","Street 1","Street 2","City","State","Country","Postal Code","Private Residence?","Description"
1969174,"","MGMT4LIFE LLC",,02/01/2017,,"735 PLAZA BLVD.","SUITE 100","COPPELL","TX","United States","75019","N","PURSUANT TO A MANAGEMENT AGREEMENT (THE ""MANAGEMENT AGREEMENT"") BETWEEN CFO4LIFE GROUP, LLC, FOCUS AND MGMT4LIFE LLC (THE ""MANAGEMENT COMPANY""), THE MANAGEMENT COMPANY HAS AGREED TO PROVIDE PERSONS TO SERVE AS OFFICERS AND LEADERS OF CFO4LIFE GROUP, LLC WHO, IN SUCH CAPACITY, WILL BE RESPONSIBLE FOR THE MANAGEMENT, SUPERVISION AND OVERSIGHT OF CFO4LIFE GROUP, LLC.  THE MANAGEMENT COMPANY DOES NOT PROVIDE INVESTMENT ADVISORY SERVICES."
1957215,"BARNES, JESSE, GARRETT","",6024812,10/01/2021,,"","","","","","","Y","CHIEF EXECUTIVE OFFICER"
1950737,"","IWP MANAGEMENT, LLC",,03/18/2022,,"1980 POST OAK BOULEVARD","SUITE 1300","HOUSTON","TX","United States","77056","N","PURSUANT TO A MANAGEMENT AGREEMENT (THE ""MANAGEMENT AGREEMENT"") BETWEEN ICON WEALTH ADVISORS, LLC, FOCUS AND IWP MANAGEMENT, LLC (THE ""MANAGEMENT COMPANY""), THE MANAGEMENT COMPANY HAS AGREED TO PROVIDE PERSONS TO SERVE AS OFFICERS AND LEADERS OF ICON WEALTH ADVISORS, LLC WHO, IN SUCH CAPACITY, WILL BE RESPONSIBLE FOR THE MANAGEMENT, SUPERVISION AND OVERSIGHT OF  ICON WEALTH ADVISORS, LLC. THE MANAGEMENT COMPANY DOES NOT PROVIDE INVESTMENT ADVISORY SERVICES."
1952481,"WOOD, STEVEN, F.","",6014488,01/01/1996,,"1275 DRUMMERS LANE","SUITE 300","WAYNE","PA","United States","19087","N","STEVEN F. WOOD IS A MEMBER OF THE INVERNESS GRAHAM INVESTMENT COMMITTEE."
1941933,"Bundschuh, Russell, George","",7504882,02/17/2022,,"1125 NW COUCH STREET #900, PORTLAND, OR 97209","","PORTLAND","OR","United States","97209","N","MR. BUNDSCHUH AS THE CEO OF M FINANCIAL HOLDS, INC (PARENT COMPANY OF M FINANCIAL ASSET MANAGEMENT, INC.) HAS DIRECT AUTHORITY OVER THE OFFICERS OF M FINANCIAL ASSET MANAGEMENT, INC."
1958754,"THRASHER, DAVID, LEROY","",1395009,02/26/2018,,"1001 SE. 28TH ST. SUITE 1","","BENTONVILLE","AR","United States","72712","N","DAVID THRASHER IS PART OWNER OF BOTH THRASHER & CHAMBERS WEALTH MANAGEMENT AS WELL AS THRASHER & CHAMBERS, INC.  OWNERSHIP IS THE SAME PERCENTAGE FOR BOTH.  DAVID WILL NOT BE CONDUCTING IA BUSINESS THIS WILL BE SUPERVISED BY MARK CHAMBERS.  MARK CHAMBERS IS BUYING OWNERSHIP FROM DAVID THRASHER."
1971227,"","RETIREMENT PLAN CONSULTING GROUP, LLC",,04/01/2007,,"2040 MAIN STREET","SUITE 720","IRVINE","CA","United States","92614","N","PURSUANT TO A MANAGEMENT AGREEMENT (THE ""MANAGEMENT AGREEMENT"") BETWEEN BFSG, LLC, FOCUS AND RETIREMENT PLAN CONSULTING GROUP, LLC (THE ""MANAGEMENT COMPANY""), THE MANAGEMENT COMPANY HAS AGREED TO PROVIDE PERSONS TO SERVE AS OFFICERS AND LEADERS OF BFSG, LLC WHO, IN SUCH CAPACITY, WILL BE RESPONSIBLE FOR THE MANAGEMENT, SUPERVISION AND OVERSIGHT OF BFSG, LLC.  THE MANAGEMENT COMPANY DOES NOT PROVIDE INVESTMENT ADVISORY SERVICES."
1945943,"","EV LLC",,03/01/2021,,"155 FEDERAL STREET","SUITE 700","BOSTON","MA","United States","02110","N","TRUSTEE OF EATON VANCE MANAGEMENT"
1971813,"NEARY, JOSEPH, DANIEL","",2993505,10/01/2014,,"200 NORTH SEPULVEDA","SUITE 1200","EL SEGUNDO","CA","United States","90245","N","MR. NEARY IS THE CHIEF RISK OFFICER OF THE CFG NETWORK AND HAS THE POWER, DIRECTLY OR INDIRECTLY, TO DIRECT THE MANAGEMENT OR POLICIES OF THE FIRM."
1971813,"Gooley, Thomas, Andrew","",4526760,04/27/2021,,"655 W BROADWAY","12TH FLOOR","SAN DIEGO","CA","United States","92101","N","MANAGER"
1968891,"SEAH, KIAN, WEE","",4411774,09/30/2003,,"80 RAFFLES PLACE","UOB PLAZA 2, #30-20","SINGAPORE","","Singapore","048624","N","MR. SEAH IS A BOARD MEMBER OF UOB CAPITAL PARTNERS LLC ( A RELYING ADVISER)"
1968891,"BERLINER, JAMES, EDGAR","",4347667,10/20/2021,,"2049 CENTURY PARK EAST, SUITE 2500","","LOS ANGELES","CA","United States","90067","N","MR. BERLINER IS A BOARD MEMBER OF UOB CAPITAL PARTNERS LLC ( A RELYING ADVISOR)"
1954196,"SCHWARZMAN, STEPHEN, ALLEN","",861435,04/08/2014,,"345 PARK AVENUE","","NEW YORK","NY","United States","10154","N","STEPHEN A. SCHWARZMAN INDIRECTLY CONTROLS (AS DEFINED IN FORM ADV) THE REGISTRANT IN HIS ROLE AS CHAIRMAN AND CHIEF EXECUTIVE OFFICER OF BLACKSTONE INC., THE REGISTRANT'S INDIRECT PARENT."
1954196,"GRAY, JONATHAN, DAVID","",2289544,03/01/2018,,"345 PARK AVENUE","","NEW YORK","NY","United States","10154","N","JONATHAN D. GRAY INDIRECTLY CONTROLS (AS DEFINED IN FORM ADV) THE REGISTRANT IN HIS ROLE AS PRESIDENT AND CHIEF OPERATING OFFICER OF BLACKSTONE INC., THE REGISTRANT'S INDIRECT PARENT."
1953886,"SCHWARZMAN, STEPHEN, ALLEN","",861435,12/04/2007,,"345 PARK AVENUE","","NEW YORK","NY","United States","10154","N","STEPHEN A. SCHWARZMAN INDIRECTLY CONTROLS (AS DEFINED IN FORM ADV) THE REGISTRANT IN HIS ROLE AS CHAIRMAN AND CHIEF EXECUTIVE OFFICER OF THE BLACKSTONE GROUP INC., THE REGISTRANT'S INDIRECT PARENT."
1953886,"GRAY, JONATHAN, DAVID","",2289544,03/01/2018,,"345 PARK AVENUE","","NEW YORK","NY","United States","10154","N","JONATHAN D. GRAY INDIRECTLY CONTROLS (AS DEFINED IN FORM ADV) THE REGISTRANT IN HIS ROLE AS PRESIDENT AND CHIEF OPERATING OFFICER OF THE BLACKSTONE GROUP INC., THE REGISTRANT'S INDIRECT PARENT."
1948587,"","PERKINS MALO HUNTER FOUNDATION",,04/02/2020,,"","","","","","","Y","60% OWNER OF HUNTER CAPITAL MANAGEMENT"
1948587,"Perkins, Alec, Hunter","",7249440,04/15/2020,,"3629 SACRAMENTO ST.","","SAN FRANCISCO","CA","United States","94118","N","CEO AND 26% OWNER"
1959683,"SCHWARZMAN, STEPHEN, ALLEN","",861435,11/28/2012,,"345 PARK AVENUE","","NEW YORK","NY","United States","10154","N","STEPHEN A. SCHWARZMAN INDIRECTLY CONTROLS (AS DEFINED IN FORM ADV) THE REGISTRANT IN HIS ROLE AS CHAIRMAN AND CHIEF EXECUTIVE OFFICER OF BLACKSTONE INC., THE REGISTRANT'S INDIRECT PARENT."
1959683,"GRAY, JONATHAN, DAVID","",2289544,03/01/2018,,"345 PARK AVENUE","","NEW YORK","NY","United States","10154","N","JONATHAN D. GRAY INDIRECTLY CONTROLS (AS DEFINED IN FORM ADV) THE REGISTRANT IN HIS ROLE AS PRESIDENT AND CHIEF OPERATING OFFICER OF BLACKSTONE INC., THE REGISTRANT'S INDIRECT PARENT."
1958047,"","UWHARRIE CAPITAL CORP",,01/01/1999,,"132 N FIRST STREET","","ALBEMARLE","NC","United States","28001","N","UWHARRIE CAPITAL CORP IS 100% OWNER OF UWHARRIE INVESTMENT ADVISORS, INC."
1967972,"","CHAI TRUST COMPANY, LLC",,01/19/2006,,"2 NORTH RIVERSIDE PLAZA","SUITE 600","CHICAGO","IL","United States","60606","N","CHAI TRUST COMPANY, LLC IS THE MANAGING MEMBER OR TRUSTEE OF A NUMBER OF ENTITIES AND TRUSTS, RESPECTIVELY, ESTABLISHED BY OR FOR THE BENEFIT OF THE ZELL FAMILY.  SUCH ENTITIES AND TRUSTS COLLECTIVELY ULTIMATELY OWN A MAJORITY OF EQUITY CASA GRANDE, LLC, THE MANAGING MEMBER OF EQUITY INTERNATIONAL MANAGEMENT, LLC."
1961821,"SANDERS, THOMAS, ROBERT","",4601540,05/01/2015,,"17 COWBOYS WAY","STE 250","FRISCO","TX","United States","75034","N","MR. SANDERS IS AN ELECTED MANAGER OF TECTONIC FINANCIAL INC."
1961821,"BALL, GEORGE, LESTER","",11332,02/01/2017,,"600 TRAVIS","SUITE 5900","HOUSTON","TX","United States","77002-3003","N","MR. BALL IS AN ELECTED MANAGER OF TECTONIC FINANCIAL INC."
1961821,"WICKER, DAN, CHARLES","",3175391,05/01/2015,,"17 COWBOYS WAY","STE 250","FRISCO","TX","United States","75034","N","MR. WICKER IS AN ELECTED MANAGER OF TECTONIC FINANCIAL INC."
1961821,"CLAPP, STEVEN, BRADLEY","",4538425,05/01/2015,,"17 COWBOYS WAY","STE 250","FRISCO","TX","United States","75034","N","MR. CLAPP IS AN ELECTED MANAGER OF TECTONIC FINANCIAL INC."
1964479,"Contopoulos, Michael","",4531964,03/19/2025,,"1251 AVENUE OF THE AMERICAS","SUITE 4102","NY","NY","United States","10020","N","DEPUTY CHIEF INVESTMENT OFFICER"
1971644,"","BR FINANCIAL ASSOCIATES MANAGEMENT COMPANY, LLC",,09/12/2016,,"6901 ROCKLEDGE DRIVE","SUITE 730","BETHESDA","MD","United States","20817","N","PURSUANT TO A MANAGEMENT AGREEMENT (THE ""MANAGEMENT AGREEMENT"") BETWEEN XML FINANCIAL, LLC, FOCUS AND BR FINANCIAL ASSOCIATES MANAGEMENT COMPANY, LLC (THE ""MANAGEMENT COMPANY""), THE MANAGEMENT COMPANY HAS AGREED TO PROVIDE PERSONS TO SERVE AS OFFICERS AND LEADERS OF XML FINANCIAL, LLC WHO, IN SUCH CAPACITY, WILL BE RESPONSIBLE FOR THE MANAGEMENT, SUPERVISION AND OVERSIGHT OF XML FINANCIAL, LLC. THE MANAGEMENT COMPANY DOES NOT PROVIDE INVESTMENT ADVISORY SERVICES."
1960206,"MARTORELLO, RAPHAEL, ANDRE","",4768833,09/01/2018,,"1005 S GAYLORD STREET","","DENVER","CO","United States","80209","N","RAPHAEL A. MARTORELLO, MANAGING MEMBER (OWNS 72.5% OF THE COMPANY) OF LOTUSGROUP CAPITAL, LLC ('LOTUSGROUP CAPITAL' OR 'LGC'), IS THE CIO AND AN INVESTMENT ADVISOR REPRESENTATIVE (IAR). LOTUSGROUP CAPITAL, LLC IS THE MANAGER OF THE LOTUSGROUP LONGEVITY FUND. LGC, AS THE ADVISER AND FUND MANAGER, MAINTAINS SOLE AND COMPLETE AUTHORITY TO MANAGE THE FUND'S ACTIVITIES AS WELL AS THOSE OF ITS AFFILIATED PARTNER:  LLF (SPECIAL MEMBER), LLC, THE ADVISER'S CARRIED INTEREST HOLDING COMPANY."
1968304,"","FTPW, LLC",,08/11/2022,,"310 W. VENICE AVENUE","SUITE 201","VENICE","FL","United States","34285","N","PURSUANT TO A MANAGEMENT AGREEMENT (THE ""MANAGEMENT AGREEMENT"") BETWEEN FOURTHOUGHT FINANCIAL PARTNERS, LLC., FOCUS AND FTPW, LLC (THE ""MANAGEMENT COMPANY""), THE MANAGEMENT COMPANY HAS AGREED TO PROVIDE PERSONS TO SERVE AS OFFICERS AND LEADERS OF FOURTHOUGHT FINANCIAL PARTNERS, LLC. WHO, IN SUCH CAPACITY, WILL BE RESPONSIBLE FOR THE MANAGEMENT, SUPERVISION AND OVERSIGHT OF  FOURTHOUGHT FINANCIAL PARTNERS, LLC. THE MANAGEMENT COMPANY DOES NOT PROVIDE INVESTMENT ADVISORY SERVICES."
1965605,"","THE CAPFINANCIAL GROUP LLC.",,01/27/2025,,"4208 SIX FORKS ROAD, SUITE 1700","","RALEIGH","NC","United States","27609","N","THE CAPFINANCIAL GROUP, LLC. (PARENT COMPANY OF CAPTRUST, SEC#801-62193) HAS INDIRECT CONTROL OVER THE MANAGEMENT OF CAROLINAS WEALTH CONSULTING LLC (CWC) BY VIRTUE OF ACQUISITION OF THE ASSETS OF CWC. ON 01/28/2025 CWC EMPLOYEES BECAME EMPLOYEES OF CAPTRUST. CLIENTS AFFIRMATIVELY OR CONSTRUCTIVELY CONSENTED TO THE ASSIGNMENT OF THEIR CWC AGREEMENTS TO CAPTRUST. IN THE MEANWHILE, CWC CONTINUES TO OPERATE AS A REGISTERED INVESTMENT ADVISER."
1961240,"RUTHERFORD, ELIZABETH, LEE","",2610868,09/01/1997,,"820 SHADES CREEK PARKWAY","SUITE 3200","BIRMINGHAM","AL","United States","35209","N","PRESIDENT AND CCO"
1961240,"JOHNSON, SAMUEL, PAUL","",260261,02/01/1989,,"820 SHADES CREEK PARKWAY","SUITE 3200","BIRMINGHAM","AL","United States","35209","N","OWNER, CHAIRMAN, AND CEO"
1936368,"JACKSON, JONATHAN, PAUL","",6471230,12/17/2014,,"35 BERKELEY SQUARE","2ND FLOOR","MAYFAIR, LONDON","","United Kingdom","W1J 5BF","N","J. PAUL JACKSON IS NOT PART OF THE ""DIRECT"" COMMON MEMBERSHIP OF ACCORD GROUP HOLDINGS LLC.  INSTEAD, MR. JACKSON'S INTEREST IN THE APPLICANT RESIDES IN THE AFFILIATED ENTITIES.  HOWEVER, MR. JACKSON HAS APPROVAL/DECISION-MAKING RIGHTS ON BEHALF OF ACCORD GROUP HOLDINGS.  J. PAUL JACKSON IS PART OF A NUMBER OF THE APPLICANT'S COMMITTEES, AND THE APPLICANT NEEDS HIS CONSENT ON A MAJOR DECISIONS GIVEN THAT HE HAS VOTING RIGHTS."
1928808,"Chen, William","",7531815,12/28/2021,,"50 TICE BLUVD","","WOODCLIFF LAKE","NJ","United States","07677-7654","N","NEW 5% OWNER"
1974085,"","NFP CORP",,01/01/2003,,"787 SEVENTH AVENUE","49TH FLOOR","NEW YORK","NY","United States","10019","N","SHAREHOLDER"
1960846,"","CENTRICUS FINANCIAL INVESTMENTS GP LIMITED",,12/29/2021,,"WHITELEY CHAMBERS","DON STREET","ST HELIER","","Jersey","JE2 4TR","N","GENERAL PARTNER OF CENTRICUS HOLDINGS I LP AND CENTRICUS FINANCIAL INVESTMENTS LP"
1960846,"","CENTRICUS PARTNERS LP",,12/29/2021,,"WHITELEY CHAMBERS","DON STREET","ST HELIER","","Jersey","JE2 4TR","N","BENEFICIAL OWNER OF CENTRICUS FINANCIAL INVESTMENTS GP LIMITED"
1965895,"","CENTRICUS PARTNERS LP",,11/21/2016,,"WHITELEY CHAMBERS","DON STREET","ST HELIER","","Jersey","JE2 4TR","N","BENEFICIAL OWNER OF CENTRICUS FINANCIAL INVESTMENTS GP LIMITED"
1965895,"","CENTRICUS FINANCIAL INVESTMENTS GP LIMITED",,11/21/2016,,"WHITELEY CHAMBERS","DON STREET","ST HELIER","","Jersey","JE2 4TR","N","GENERAL PARTNER OF CENTRICUS HOLDINGS I LP AND CENTRICUS FINANCIAL INVESTMENTS LP"
1963226,"SLOVIN, CLIVE, NO MIDDLE NAME","",1101301,02/01/2003,,"2200 CENTURY PARKWAY","SUITE 500","ATLANTA","GA","United States","30345","N","PRESIDENT AND FINANCIAL OPERATOR."
1963226,"GOLDSMITH, ARTHUR, BERTRAM","",706059,05/01/2003,12/31/2024,"2200 CENTURY PARKWAY","SUITE 500","ATLANTA","GA","United States","30345","N","SENIOR VICE PRESIDENT"
1963226,"MACKAY, JAMES","",2615173,03/01/2023,,"2200 CENTURY PARKWAY","SUITE 500","ATLANTA","GA","United States","30345","N","ROLE AS COO"
1940145,"","TILLRIDGE GAP II GP, L.P.",,04/04/2016,,"2850 N. HARWOOD STREET, 19TH FLOOR","","DALLAS","TX","United States","75201","N","TILLRIDGE GAP II GP, L.P. (""TGAP II"") IS THE GENERAL PARTNER AND CONTROLS TILLRIDGE GLOBAL AGRIBUSINESS PARTNERS II, L.P.  TGAP II IS OPERATED IN THE COURSE OF THE REGISTRANT'S BUSINESS AS IF IT WAS A REGISTERED INVESTMENT ADVISER AND IS A ""RELYING ADVISER"" IN ACCORDANCE WITH SEC NO-ACTION GUIDANCE.  TGAP II DOES NOT CONTROL THE REGISTRANT.  IT IS LISTED HERE IN RESPONSE TO PART 1A ITEM 10 AS A MATTER OF CONVENIENCE. SEE PART 2A FOR MORE DETAILS."
1947559,"Elmouji, Erin","",8068655,01/09/2025,,"160 ALLENS CREEK ROAD","SUITE 250","ROCHESTER","NY","United States","14618","N","RECEIVERSHIP"
1973308,"MACKNIGHT, SARAH, JANE","",7143643,08/08/2019,11/15/2024,"ROUTE DE LA PALLOTERIE","","ST PETERS","","Guernsey","GYY 9BD","N","FORMER DIRECTOR OF OMEGA FUND II GP LTD, OMEGA FUND III GP LTD AND LS HOLDINGS SPV I GP LTD"
1973308,"Morton, Lorna, Jane","",7720042,09/23/2022,11/15/2024,"APEX, 1 ROYAL PLAZA","ROYAL AVENUE","ST. PETER PORT","","Guernsey","GY1 2HL","N","FORMER DIRECTOR OF OMEGA FUND II GP LTD, OMEGA FUND III GP LTD AND LS HOLDINGS SPV I GP LTD"
1964939,"CUFF, SHERI, MINGUS","",1477228,01/01/2022,,"1111 DOUGLAS AVENUE","","ALTAMONTE SPRINGS","FL","United States","32714","N","CHIEF COMPLIANCE OFFICER"
1964939,"BERT, AARON, JOSEPH","",5543320,01/01/2022,,"1111 DOUGLAS AVE","","ALATMONTE SPRINGS","FL","United States","32714","N","HOLDS EXECUTIVE LEVEL MANAGEMENT RESPONSIBILITY"
1964939,"ANEZ, KATHLEEN","",4610171,01/01/2022,,"1111 DOUGLAS AVE","","ALTAMONTE SPRINGS","FL","United States","32714","N","HOLDS EXECUTIVE LEVEL MANAGEMENT RESPONSIBILITY"
1964939,"Liddon, Valerie, Margaret","",2804953,01/01/2022,,"1111 DOUGLAS AVE","","ALTAMONTE SPRINGS","FL","United States","32714","N","HOLDS EXECUTIVE LEVEL MANAGEMENT RESPONSIBILITY"
1964168,"BAHAMDAN, ABDULLAH, SALEM","",6917937,07/23/2009,,"ZONE C2 BLDG #C27","P.O. BOX 43121","RIYADH","","Saudi Arabia","11561","N","ABDULLAH BAHAMDAN IS CHAIRMAN OF THE SAFANAD LIMITED BOARD OF DIRECTORS."
1967820,"","STONE POINT CAPITAL LLC",156521,11/12/2012,,"20 HORSENECK LANE","","GREENWICH","CT","United States","06830-6327","N","PURSUANT TO CERTAIN MANAGEMENT AGREEMENTS, STONE POINT CAPITAL LLC HAS RECEIVED DELEGATED AUTHORITY TO ACT AS THE INVESTMENT MANAGER OF THE FOLLOWING INDIRECT OWNERS LISTED ON SCHEDULE B: TRIDENT IX, L.P.  AND TRIDENT IX PARALLEL FUND, L.P.  CERTAIN MEMBERS OF THE BOARD OF MANAGERS AND INVESTMENT COMMITTEE OF EAGLE POINT CREDIT MANAGEMENT LLC ARE ALSO SUPERVISED PERSONS OF STONE POINT CAPITAL LLC."
1967907,"","NFP CORP",,01/01/2003,,"787 SEVENTH AVENUE","49TH FLOOR","NEW YORK","NY","United States","10019","N","SHAREHOLDER"
1970623,"","WAHOO MANAGEMENT PARTNERS, LLC",,10/19/2020,,"675 PETER JEFFERSON PKWY","SUITE 400","CHARLOTTESVILLE","VA","United States","22911","N","PURSUANT  TO  A  MANAGEMENT  AGREEMENT  (THE  ""MANAGEMENT  AGREEMENT"")  BETWEEN  CORNERSTONE PARTNERS CAPITAL MANAGEMENT, LLC., FOCUS AND WAHOO MANAGEMENT PARTNERS, LLC (THE ""MANAGEMENT  COMPANY""),  THE  MANAGEMENT  COMPANY  HAS  AGREED  TO  PROVIDE  PERSONS TO SERVE AS OFFICERS OF CORNERSTONE PARTNERS CAPITAL MANAGEMENT, LLC. WHO, IN SUCH CAPACITY, WILL BE RESPONSIBLE FOR THE MANAGEMENT, SUPERVISION AND OVERSIGHT OF CORNERSTONE PARTNERS. THE MANAGEMENT COMPANY DOES NOT PROVIDE INVESTMENT ADVISORY SERVICES."
1972565,"","WELLINGTON MANAGEMENT INVESTMENT, INC.",,12/14/2010,,"280 CONGRESS STREET","","BOSTON","MA","United States","02210","N","THE COMPANY IS THE MANAGER."
1959332,"Hunter, Alastair","",6750401,05/01/2022,,"4 CARLTON GARDENS, ST JAMES'S","","LONDON","","United Kingdom","SW1Y 5AA","N","MEMBER OF EXECUTIVE COMMITTEE"
1964168,"ABU  ALNASR, ABDULKAREEM","",6917944,01/18/2015,,"PO BOX 506704","","DUBAI","","United Arab Emirates","","N","MR. ABDULKAREEM ABU ALNASR IS A DIRECTOR OF SAFANAD LIMITED (WHICH IS THE INDIRECT SOLE-OWNER OF SAFANAD INC.)."
1964168,"AL OLAYAN, LUBNA, SULIMAN","",7049129,11/09/2018,,"LEVEL 4, THE GATE (EAST)","PO BOX 506704, DIFC","DUBAI","","United Arab Emirates","","N","MS. LUBNA OLAYAN IS A DIRECTOR OF SAFANAD LIMITED (WHICH IS THE INDIRECT SOLE-OWNER OF SAFANAD INC.)."
1974558,"","2450619 ALBERTA ULC",,10/01/2022,,"900-332 6TH AVENUE SW","","CALGARY","","Canada","","N","PURSUANT TO A MANAGEMENT AGREEMENT (THE ""MANAGEMENT AGREEMENT"") BETWEEN CARDINAL POINT CAPITAL MANAGEMENT, ULC, FOCUS AND 2450619 ALBERTA ULC (THE ""MANAGEMENT COMPANY""), THE MANAGEMENT COMPANY HAS AGREED TO PROVIDE PERSONS TO SERVE AS OFFICERS AND LEADERS OF CARDINAL POINT CAPITAL MANAGEMENT, ULC WHO, IN SUCH CAPACITY, WILL BE RESPONSIBLE FOR THE MANAGEMENT, SUPERVISION AND OVERSIGHT OF  CARDINAL POINT CAPITAL MANAGEMENT ULC. THE MANAGEMENT COMPANY DOES NOT PROVIDE INVESTMENT ADVISORY SERVICES."
1926557,"","SOUND POINT LUNA LLC",128132,05/18/2021,,"375 PARK AVENUE","33RD FLOOR","NEW YORK","NY","United States","10152","N","SOUND POINT LUNA LLC MAY APPOINT ONE MANAGER TO REGISTRANT'S BOARD OF MANAGERS."
1964168,"EDELMAN, MARTIN, LEE","",4606482,01/15/2017,,"505 5TH AVE. 24TH FLOOR","","NEW YORK","NY","United States","10017","N","MR. MARTIN LEE EDELMAN IS A DIRECTOR OF SAFANAD LIMITED (WHICH IS THE INDIRECT SOLE-OWNER OF SAFANAD INC.)."
1964168,"Sproul, David","",7892303,02/24/2023,,"505 5TH AVENUE","24TH FLOOR","NEW YORK","NY","United States","10017-4902","N","MR. DAVID SPROUL IS A DIRECTOR OF SAFANAD LIMITED (WHICH IS THE INDIRECT SOLE-OWNER OF SAFANAD, INC.)."
1974644,"","2450619 ALBERTA ULC",,10/01/2022,,"900-332 6TH AVENUE SW","","CALGARY","","Canada","","N","PURSUANT TO A MANAGEMENT AGREEMENT (THE ""MANAGEMENT AGREEMENT"") BETWEEN CARDINAL POINT CAPITAL MANAGEMENT, ULC, FOCUS AND 2450619 ALBERTA ULC (THE ""MANAGEMENT COMPANY""), THE MANAGEMENT COMPANY HAS AGREED TO PROVIDE PERSONS TO SERVE AS OFFICERS AND LEADERS OF CARDINAL POINT CAPITAL MANAGEMENT, ULC WHO, IN SUCH CAPACITY, WILL BE RESPONSIBLE FOR THE MANAGEMENT, SUPERVISION AND OVERSIGHT OF  CARDINAL POINT CAPITAL MANAGEMENT ULC. THE MANAGEMENT COMPANY DOES NOT PROVIDE INVESTMENT ADVISORY SERVICES."
1960572,"FERREIRA, MIGUEL, CACELA","",4821252,07/20/2022,,"19 OLD KINGS HIGHWAY","SUITE 330","DARIEN","CT","United States","06820","N","MANAGING PARTNER"
1960572,"","CARAVELA ENERGY PARTNERS LP",323131,07/20/2022,,"19 OLD KINGS HIGHWAY","SUITE 330","DARIEN","CT","United States","06820","N","GENERAL PARTNER"
1947890,"ROBERTS, GEORGE, ROSENBERG","",1681434,01/01/2020,,"30 HUDSON YARDS","","NEW YORK","NY","United States","10001","N","INDIRECT CONTROL AS THE FOUNDING PARTNER OF KKR MANAGEMENT LLP, AS THE SERIES I PREFERRED STOCKHOLDER OF KKR & CO. INC."
1947890,"","KKR & CO. INC.",,05/31/2022,,"30 HUDSON YARDS","","NEW YORK","NY","United States","10001","N","INDIRECT CONTROL AS SOLE SHAREHOLDER OF KKR GROUP CO. INC. (DISCLOSED ON SCHEDULE B)"
1947890,"","KKR MANAGEMENT LLP",,01/01/2020,,"30 HUDSON YARDS","","NEW YORK","NY","United States","10001","N","INDIRECT CONTROL AS THE SERIES I PREFERRED STOCKHOLDER OF KKR & CO. INC.(DISCLOSED ON SCHEDULE B)."
1947890,"","KKR GROUP HOLDINGS CORP.",,01/01/2020,,"30 HUDSON YARDS","","NEW YORK","NY","United States","10001","N","INDIRECT CONTROL AS GENERAL PARTNER OF KKR GROUP PARTNERSHIP L.P. (DISCLOSED ON SCHEDULE B)."
1947890,"KRAVIS, HENRY, ROBERTS","",1681436,01/01/2020,,"30 HUDSON YARDS","","NEW YORK","NY","United States","10001","N","INDIRECT CONTROL AS THE FOUNDING PARTNER OF KKR MANAGEMENT LLP, AS THE SERIES I PREFERRED STOCKHOLDER OF KKR & CO. INC."
1947890,"","KKR GROUP CO. INC.",,05/08/2020,,"30 HUDSON YARDS","","NEW YORK","NY","United States","10001","N","INDIRECT CONTROL AS SOLE SHAREHOLDER OF KKR GROUP HOLDINGS CORP. (DISCLOSED ON SCHEDULE B)"
1952862,"HAIN, JOHN, TRAVIS","",5672060,05/11/2010,01/03/2024,"101 S. TRYON STREET","SUITE 3400","CHARLOTTE","NC","United States","28280","N","MEMBER OF THE SHAREHOLDER COMMITTEE OF RIDGEMONT PARTNERS MANAGEMENT HOLDINGS, LLC,THE GENERAL PARTNER OF THE SOLE MEMBER OF RIDGEMONT PARTNERS MANAGEMENT, LLC.  MEMBER OF THE INVESTMENT COMMITTEE OF RIDGEMONT EQUITY MANAGEMENT IV, LLC, THE GENERAL PARTNER OF RIDGEMONT EQUITY MANAGEMENT IV, L.P., WHICH IS THE GENERAL PARTNER OF RIDGEMONT EQUITY PARTNERS IV, L.P. (""REP IV"").  REP IV IS RIDGEMONT'S MOST RECENT FUND CURRENTLY INVESTING CAPITAL INTO NEW PORTFOLIO COMPANIES."
1952862,"POOLE, WALKER, LYNCH","",2320640,05/11/2010,12/31/2024,"101 S. TRYON STREET","SUITE 3400","CHARLOTTE","NC","United States","28280","N","MEMBER OF THE SHAREHOLDER COMMITTEE OF RIDGEMONT PARTNERS MANAGEMENT HOLDINGS, LLC,THE GENERAL PARTNER OF THE SOLE MEMBER OF RIDGEMONT PARTNERS MANAGEMENT, LLC.  MEMBER OF THE INVESTMENT COMMITTEE OF RIDGEMONT EQUITY MANAGEMENT IV, LLC, THE GENERAL PARTNER OF RIDGEMONT EQUITY MANAGEMENT IV, L.P., WHICH IS THE GENERAL PARTNER OF RIDGEMONT EQUITY PARTNERS IV, L.P. (""REP IV"").  REP IV IS RIDGEMONT'S MOST RECENT FUND CURRENTLY INVESTING CAPITAL INTO NEW PORTFOLIO COMPANIES."
1952862,"MORGAN, GEORGE, EMMETT","",1717979,08/01/2010,12/31/2024,"101 S. TRYON STREET","SUITE 3400","CHARLOTTE","NC","United States","28280","N","MEMBER OF THE SHAREHOLDER COMMITTEE OF RIDGEMONT PARTNERS MANAGEMENT HOLDINGS, LLC,THE GENERAL PARTNER OF THE SOLE MEMBER OF RIDGEMONT PARTNERS MANAGEMENT, LLC."
